feature	Phocaeicola.vulgatus	Bacteroides.uniformis	Bacteroides.thetaiotaomicron	Faecalibacterium.prausnitzii	Roseburia.faecis	Bacteroides.caccae	Enterocloster.clostridioformis	Bacteroides.fragilis	Fusicatenibacter.saccharivorans	Flavonifractor.plautii	Dialister.invisus	Ruminococcus.bicirculans	Blautia.sp..CAG.257	X.Ruminococcus..gnavus	Dorea.longicatena	Anaerobutyricum.hallii	Enterocloster.bolteae	Eubacterium.sp..CAG.38	Lacrimispora.saccharolytica	Intestinimonas.butyriciproducens	Anaerostipes.hadrus	Anaerotignum.lactatifermentans	Ruthenibacterium.lactatiformans	Lawsonibacter.asaccharolyticus	Clostridium.bolteae.CAG.59	X.Clostridium..symbiosum	Anaerotruncus.colihominis	Agathobaculum.butyriciproducens	Escherichia.coli	Eisenbergiella.massiliensis	Enterocloster.citroniae	Bacteroides.stercoris	Monoglobus.pectinilyticus	Alistipes.putredinis	Parabacteroides.distasonis	Roseburia.hominis	Bifidobacterium.longum	X.Eubacterium..siraeum	Parabacteroides.merdae	Roseburia.inulinivorans	Bacteroides.cellulosilyticus	Bacteroides.ovatus	Blautia.wexlerae	Bifidobacterium.adolescentis	Lachnospira.eligens	X.Clostridium..leptum	Eggerthella.lenta	Bacteroides.xylanisolvens	Phocaeicola.dorei	Enterocloster.lavalensis	X.Eubacterium..rectale	Akkermansia.muciniphila	Acidaminococcus.intestini	X.Ruminococcus..torques	Bacteroides.salyersiae	Sellimonas.intestinalis	Bacteroides.faecis	Roseburia.intestinalis	Collinsella.aerofaciens	Bacteroides.intestinalis	Bacteroides.faecis.CAG.32	X.Ruminococcus..lactaris	Prevotella.copri	Eisenbergiella.tayi	Klebsiella.pneumoniae	Intestinibacter.bartlettii	Erysipelatoclostridium.ramosum	Barnesiella.intestinihominis	Blautia.obeum	Bacteroides.finegoldii	Parasutterella.excrementihominis	Phascolarctobacterium.faecium	Lachnospira.pectinoschiza	Clostridium.sp..CAG.58	Bilophila.wadsworthia	Turicimonas.muris	Proteobacteria.bacterium.CAG.139	Anaeromassilibacillus.sp..An250	Hungatella.hathewayi	Alistipes.finegoldii	Ruminococcus.bromii	Odoribacter.splanchnicus	Butyricimonas.virosa	Oscillibacter.sp..CAG.241	Alistipes.indistinctus	Coprococcus.comes	Gemmiger.formicilis	Holdemania.filiformis	Firmicutes.bacterium.CAG.83	Dorea.formicigenerans	Collinsella.intestinalis	Oscillibacter.sp..57_20	Firmicutes.bacterium.CAG.94	Dielma.fastidiosa	Roseburia.sp..CAG.471	X.Clostridium..innocuum	Haemophilus.parainfluenzae	Veillonella.dispar	Veillonella.parvula	Veillonella.infantium	Streptococcus.salivarius	Enterocloster.aldenensis	Veillonella.atypica	Phocaeicola.plebeius	Paraprevotella.xylaniphila	Bacteroides.eggerthii	Alistipes.shahii	Butyricimonas.synergistica	Haemophilus.sp..HMSC71H05	Eubacterium.ramulus	Coprobacter.fastidiosus	Lactobacillus.rogosae	Phocaeicola.massiliensis	Streptococcus.parasanguinis	Ruminococcaceae.bacterium.D16	Veillonella.sp..T11011.6	Klebsiella.variicola	Bacteroides.galacturonicus	Clostridium.sp..CAG.299	Eubacterium.ventriosum	Bifidobacterium.bifidum	Bifidobacterium.pseudocatenulatum	Coprococcus.eutactus	Eubacterium.sp..CAG.251	Phocaeicola.coprocola	Paraprevotella.clara	Coprococcus.catus
MSM9VZJF_P	-4.2980312142389	-8.834326499183	-11.0406963297821	-2.27582054709046	-3.69916638051585	-5.24921583810195	-16.58107132224	-8.49132228221844	-9.63293316258993	-7.79720642735637	-16.9315685693242	-17.6241400441319	-16.9225797860969	-16.5669961370283	-3.63272556460419	-11.2276649958795	-17.1037495447069	-17.134555591488	-18.8272319095094	-20.346606068603	-5.80458184364575	-16.8105531683628	-9.87859303509946	-10.9914018188414	-18.6685341634904	-18.4721369506869	-19.0440432985826	-9.44302544325438	-6.34700530703691	-17.0343281437494	-11.1126668934385	-7.63356329801855	-18.6387868200963	-10.6415497223916	-7.30114216499427	-4.12001575772707	-14.2478721150177	-9.19948596067724	-7.90100488050304	-6.06025046017438	-16.5881607470264	-8.32692268457953	-18.3708536148497	-6.76142442512349	-4.92092682857999	-18.346606068603	-16.1139453118127	-16.395515669084	-9.99832052675182	-19.5530569460704	-5.55909796505676	-16.9867101235166	-16.2422694087883	-4.61573971879939	-19.2993003538247	-18.6685341634904	-14.9293161175928	-16.2311288511831	-6.43308082960027	-16.1766810671607	-14.7596412149707	-15.6461663504619	-3.24759255854185	-14.8064134380019	-14.2705030895172	-16.9497159160344	-14.0986785551594	-14.3908593066527	-12.3051294326269	-18.0440432985826	-18.1242136472666	-17.5392511465454	-15.9497159160344	-18.2534966642115	-17.5952851814597	-17.4721369506869	-17.2762167407116	-18.1874074737538	-16.2705030895172	-17.2993003538247	-14.3877633933598	-7.41596727914911	-12.9623259648897	-18.8611792414328	-10.341730193552	-6.51623611555589	-13.0440432985826	-13.3301691787923	-16.7299347081545	-7.70485534470521	-17.8784572328646	-6.60657237663616	-16.5952851814597	-11.468044196053	-19.2993003538247	-19.2993003538247	-17.5530569460704	-15.9727258940809	-16.8105531683628	-18.1660338229612	-11.740756201408	-16.5952851814597	-17.9680944453493	-13.9147602816376	-8.5511075042352	-11.1200333176881	-12.3655145311531	-12.2934947321435	-17.8105531683628	-7.6269035284032	-15.0416083696655	-16.7457020240128	-15.2506816486045	-12.2542012771881	-18.4206066500468	-16.1088384213797	-15.5495930907669	-15.9588759153199	-16.4721369506869	-15.3051294326269	-17.2993003538247	-17.9867101235166	-14.8828092574043	-4.84699267873547	-17.9136466613269	-14.7299347081545	-8.75016780758487
MSM9VZL5	-2.62460974787721	-2.939198875364	-6.90430183932299	-3.33124619280642	-15.2009286134074	-6.34091135112329	-16.58107132224	-15.346606068603	-9.2033078966151	-11.5797459247735	-12.3058597262597	-5.66198162229637	-16.9225797860969	-15.005569150768	-9.5636078596826	-12.7606420440368	-19.0835716627692	-8.29010382417313	-18.8272319095094	-20.346606068603	-10.2674768911475	-16.8105531683628	-13.8314318980387	-9.67453437169786	-18.6685341634904	-18.4721369506869	-19.0440432985826	-12.3000277019827	-16.134555591488	-17.0343281437494	-17.8959446595935	-3.39047649266166	-18.6387868200963	-4.86911761608191	-16.0986785551594	-11.0026061284882	-10.7722017595804	-16.005569150768	-4.72277791114106	-7.35593478462775	-16.5881607470264	-5.5259949475724	-18.3708536148497	-11.4886250734754	-16.0538243193752	-11.6675952145208	-16.1139453118127	-8.20483951048564	-4.86211880189639	-19.5530569460704	-8.17118127001333	-16.9867101235166	-16.2422694087883	-10.10740535958	-19.2993003538247	-18.6685341634904	-14.9293161175928	-3.45028943400627	-12.9338245432645	-16.1766810671607	-14.7596412149707	-15.6461663504619	-16.3831319446281	-14.8064134380019	-14.2705030895172	-16.9497159160344	-17.58107132224	-6.78749988727111	-11.8147048116333	-9.82631478962329	-15.395515669084	-17.5392511465454	-15.9497159160344	-11.5336800611934	-10.4647783315211	-17.4721369506869	-17.2762167407116	-12.5452749341732	-16.2705030895172	-7.58954947616435	-14.3877633933598	-7.16640681049234	-15.2705030895172	-18.8611792414328	-16.2877123795495	-17.3346334269369	-17.6096404744368	-18.2091025448531	-11.4150805884142	-9.48004834167288	-17.8784572328646	-8.62442469481274	-16.5952851814597	-19.0835716627692	-19.2993003538247	-19.2993003538247	-17.5530569460704	-15.9727258940809	-16.8105531683628	-18.1660338229612	-18.1242136472666	-16.5952851814597	-17.9680944453493	-2.3787028795851	-13.2346010430899	-15.6096404744368	-13.5687480437899	-16.9588759153199	-13.4349144867307	-17.6685341634904	-8.88560418807157	-16.7457020240128	-15.2506816486045	-17.5255762096483	-12.9727258940809	-16.1088384213797	-15.5495930907669	-15.9588759153199	-16.4721369506869	-12.5315430514102	-17.2993003538247	-17.9867101235166	-14.8828092574043	-14.9797010649973	-17.9136466613269	-14.7299347081545	-11.6774847900048
MSMA267V	-3.8895095324505	-6.24969329819185	-8.09524201353814	-2.75892815697894	-4.34397562008816	-6.47671667407757	-16.58107132224	-15.346606068603	-5.44771501248194	-10.7775099733409	-16.9315685693242	-10.2671212847762	-16.9225797860969	-16.5669961370283	-4.52149821487657	-8.67017879607403	-19.0835716627692	-8.52509780079489	-18.8272319095094	-20.346606068603	-5.51854232939218	-16.8105531683628	-13.7260196581511	-8.9639820420281	-18.6685341634904	-18.4721369506869	-19.0440432985826	-8.84052994563062	-16.134555591488	-17.0343281437494	-17.8959446595935	-4.87042102185598	-13.0948869759971	-4.93153334770723	-6.46959040411111	-9.08678435707008	-8.31144040460905	-1.98120290878889	-7.1476290674909	-7.80563855925751	-10.8534177615895	-6.62532171172873	-9.23782027769844	-7.58098844921587	-8.78824913636582	-10.6271031600375	-16.1139453118127	-8.60896436958609	-6.59613634134936	-19.5530569460704	-11.3036699534524	-10.3335160691626	-16.2422694087883	-10.1521775097883	-19.2993003538247	-17.6685341634904	-14.9293161175928	-5.7659941736087	-7.38638687954471	-16.1766810671607	-14.7596412149707	-9.9160141328457	-16.3831319446281	-14.8064134380019	-14.2705030895172	-16.9497159160344	-17.58107132224	-6.32857980275979	-8.30704724242715	-5.61489812810384	-8.55316532567016	-9.08216346837642	-15.9497159160344	-18.2534966642115	-17.5952851814597	-12.5478642768501	-12.2869912123058	-11.823044112546	-16.2705030895172	-7.78601847630394	-6.88823363475835	-7.08643139455848	-11.813146545011	-9.26996859304644	-10.6139298455297	-8.51535161373018	-9.5424750474197	-18.2091025448531	-8.36584764563962	-8.20296775868098	-17.8784572328646	-7.31196756720959	-11.7551460562819	-19.0835716627692	-19.2993003538247	-19.2993003538247	-17.5530569460704	-15.9727258940809	-16.8105531683628	-18.1660338229612	-15.6685341634904	-16.5952851814597	-17.9680944453493	-13.9147602816376	-6.77644993010936	-15.6096404744368	-7.86793755253252	-11.2231743815675	-13.4986091620481	-8.81834732584461	-15.0416083696655	-16.7457020240128	-6.05893216143429	-17.5255762096483	-18.4206066500468	-16.1088384213797	-15.5495930907669	-15.9588759153199	-16.4721369506869	-10.4637592631444	-17.2993003538247	-10.4481558357952	-5.39665780119886	-14.9797010649973	-17.9136466613269	-8.27778301493005	-12.7626457874712
PSM6XBQM_P	-1.9696882198554	-2.67001902297826	-9.00519844001203	-2.1750461255135	-15.2009286134074	-5.10635634552852	-16.58107132224	-15.346606068603	-11.1921254715517	-9.89566978200076	-14.3831319446281	-17.6241400441319	-16.9225797860969	-16.5669961370283	-17.8105531683628	-19.346606068603	-19.0835716627692	-12.0948869759971	-18.8272319095094	-20.346606068603	-14.5775396312698	-16.8105531683628	-18.7299347081545	-18.6387868200963	-18.6685341634904	-18.4721369506869	-19.0440432985826	-8.09508420828863	-16.134555591488	-17.0343281437494	-17.8959446595935	-12.0581244568088	-18.6387868200963	-6.72079070135653	-5.51476444565126	-18.5255762096483	-17.155464581251	-16.005569150768	-16.7143378531035	-8.40736969425009	-8.46855515587448	-7.37743542800646	-18.3708536148497	-17.5120296778104	-16.0538243193752	-18.346606068603	-16.1139453118127	-4.6373427203504	-4.27170364441719	-19.5530569460704	-12.5255762096483	-16.9867101235166	-16.2422694087883	-8.97729954428589	-19.2993003538247	-18.6685341634904	-4.68174402070799	-16.2311288511831	-9.94800487210085	-16.1766810671607	-5.45616444271331	-15.6461663504619	-10.353762121854	-14.8064134380019	-7.20935872793835	-16.9497159160344	-17.58107132224	-14.3908593066527	-17.8959446595935	-18.0440432985826	-18.1242136472666	-17.5392511465454	-15.9497159160344	-18.2534966642115	-14.5565291379772	-17.4721369506869	-17.2762167407116	-18.1874074737538	-16.2705030895172	-7.79675723952727	-14.3877633933598	-8.20156553675042	-15.2705030895172	-18.8611792414328	-17.2877123795495	-11.1534914397888	-17.6096404744368	-18.2091025448531	-16.7299347081545	-12.3080528278336	-17.8784572328646	-7.95368049486257	-16.5952851814597	-19.0835716627692	-19.2993003538247	-19.2993003538247	-7.98083043327675	-12.6387868200963	-7.92566336746121	-12.4574570553818	-12.58107132224	-16.5952851814597	-4.13191003022026	-13.9147602816376	-13.2346010430899	-15.6096404744368	-11.0477034148144	-16.9588759153199	-17.8105531683628	-18.9315685693242	-15.0416083696655	-16.7457020240128	-5.47777065564075	-11.3739134145988	-18.4206066500468	-13.4754195346762	-9.13398809603039	-15.9588759153199	-16.4721369506869	-15.3051294326269	-17.2993003538247	-11.2715726768942	-14.8828092574043	-14.9797010649973	-17.9136466613269	-14.7299347081545	-18.3708536148497
PSM6XBRK_TR	-1.51138052025879	-3.59219696984468	-9.5177291169449	-4.43999101398362	-5.41262655936026	-5.85679991147685	-16.58107132224	-15.346606068603	-8.11430507118643	-8.41434209553499	-16.9315685693242	-17.6241400441319	-16.9225797860969	-11.6601055414198	-8.690002443781	-19.346606068603	-19.0835716627692	-17.134555591488	-18.8272319095094	-20.346606068603	-11.0416083696655	-7.78499989358339	-13.9451576340721	-15.0391775434108	-18.6685341634904	-18.4721369506869	-19.0440432985826	-14.0562799711015	-16.134555591488	-17.0343281437494	-17.8959446595935	-2.95884450746711	-18.6387868200963	-16.5669961370283	-4.56737576436965	-9.64674446909955	-11.7452066780712	-16.005569150768	-7.80997030051801	-6.54058013281744	-16.5881607470264	-5.0580811996769	-12.7909943916143	-12.8105531683628	-10.7782698864693	-18.346606068603	-16.1139453118127	-8.77801653761606	-6.07679756347553	-19.5530569460704	-5.72702799097166	-16.9867101235166	-6.20437134482183	-17.7616435678819	-19.2993003538247	-18.6685341634904	-5.07360700718094	-16.2311288511831	-8.46116389225853	-16.1766810671607	-14.7596412149707	-10.9975829148737	-16.3831319446281	-14.8064134380019	-14.2705030895172	-16.9497159160344	-17.58107132224	-7.37030449422844	-17.8959446595935	-18.0440432985826	-18.1242136472666	-6.36665695832712	-5.81825777889091	-18.2534966642115	-11.266232652139	-17.4721369506869	-17.2762167407116	-18.1874074737538	-16.2705030895172	-16.4333177017963	-14.3877633933598	-15.0246779737157	-11.721627889034	-18.8611792414328	-17.2877123795495	-6.83238515924489	-17.6096404744368	-18.2091025448531	-10.0885897375358	-12.6507977991936	-17.8784572328646	-16.4333177017963	-16.5952851814597	-19.0835716627692	-19.2993003538247	-19.2993003538247	-17.5530569460704	-15.9727258940809	-10.8435754229619	-18.1660338229612	-18.1242136472666	-16.5952851814597	-15.4206066500468	-13.9147602816376	-8.04938407642354	-15.6096404744368	-12.3249782889536	-11.7167637743761	-17.8105531683628	-9.07880500183209	-14.0416083696655	-9.26339270035404	-5.35020908310363	-17.5255762096483	-18.4206066500468	-16.1088384213797	-15.5495930907669	-15.9588759153199	-16.4721369506869	-5.50351597052756	-11.9080914174937	-7.56491850709583	-14.8828092574043	-4.22932282014607	-17.9136466613269	-12.5418296906472	-12.4696799048914
PSM6XBRK	-1.40159210525654	-3.42570895531029	-11.2982100186871	-4.43959963624632	-5.87064470172223	-5.96377492839395	-16.58107132224	-15.346606068603	-8.34107508243267	-9.15958398054597	-16.9315685693242	-17.6241400441319	-16.9225797860969	-12.2993003538247	-8.61506075022107	-19.346606068603	-19.0835716627692	-16.134555591488	-18.8272319095094	-20.346606068603	-11.5474323968766	-8.18980666957242	-17.2993003538247	-14.346606068603	-18.6685341634904	-18.4721369506869	-19.0440432985826	-12.4253601800174	-16.134555591488	-17.0343281437494	-17.8959446595935	-3.00255062990034	-18.6387868200963	-16.5669961370283	-4.27211891793834	-8.71591423783959	-14.4590807978614	-16.005569150768	-7.18547418561871	-7.14701551151808	-16.5881607470264	-4.74197562605607	-12.4261539599774	-17.5120296778104	-9.7040729557854	-18.346606068603	-16.1139453118127	-8.69585347456228	-6.30376112765797	-19.5530569460704	-5.76698370873776	-16.9867101235166	-5.87255372151693	-16.1874074737538	-19.2993003538247	-18.6685341634904	-5.16111114439215	-16.2311288511831	-10.3831319446281	-16.1766810671607	-14.7596412149707	-9.91964250301737	-16.3831319446281	-14.8064134380019	-14.2705030895172	-16.9497159160344	-17.58107132224	-7.67435753832865	-14.3862179245019	-18.0440432985826	-18.1242136472666	-7.58372577568602	-5.67959065024848	-18.2534966642115	-12.9394799603102	-17.4721369506869	-17.2762167407116	-18.1874074737538	-16.2705030895172	-19.0440432985826	-14.3877633933598	-15.0246779737157	-11.1763471486218	-18.8611792414328	-17.2877123795495	-8.55500902565385	-15.4333177017963	-18.2091025448531	-9.80615509884086	-10.4617232833528	-17.8784572328646	-16.4333177017963	-16.5952851814597	-19.0835716627692	-19.2993003538247	-19.2993003538247	-17.5530569460704	-13.3481096591934	-11.5569637501332	-14.7737164001824	-18.1242136472666	-16.5952851814597	-16.1766810671607	-13.9147602816376	-7.63396443663949	-15.6096404744368	-11.9733058719946	-10.7541490313349	-17.8105531683628	-10.8773712749354	-12.8053803588021	-9.42248638326502	-5.17353799056872	-17.5255762096483	-18.4206066500468	-16.1088384213797	-15.5495930907669	-15.9588759153199	-16.4721369506869	-6.68855826722204	-13.5634986927921	-10.2951252032617	-14.8828092574043	-4.608232280044	-17.9136466613269	-13.1620612778879	-13.5238759206585
PSM6XBRK_P	-1.48149910340073	-3.30691873799009	-10.2063727520975	-4.22759472242793	-5.95849009480845	-5.83095550353201	-16.58107132224	-15.346606068603	-9.02310088832612	-8.47264936235658	-16.9315685693242	-17.6241400441319	-16.9225797860969	-11.9214601158499	-9.41036075310019	-11.6024449730326	-19.0835716627692	-17.134555591488	-18.8272319095094	-20.346606068603	-10.0426731454307	-8.07234440734597	-11.7461975400888	-12.0698612827383	-18.6685341634904	-18.4721369506869	-19.0440432985826	-11.4127187406165	-16.134555591488	-17.0343281437494	-17.8959446595935	-2.84775478493756	-18.6387868200963	-13.263392700354	-4.44887718726813	-9.5451671456834	-11.1462795886202	-16.005569150768	-7.27773824063211	-6.5024495585575	-16.5881607470264	-4.6582246113364	-13.0162867034565	-14.6314448447552	-10.4674312830476	-18.346606068603	-16.1139453118127	-8.33593810570117	-6.13387664993437	-19.5530569460704	-11.2363402778284	-16.9867101235166	-5.84192774976692	-13.7318962244878	-19.2993003538247	-18.6685341634904	-4.64225568639447	-16.2311288511831	-9.80667182343123	-16.1766810671607	-14.7596412149707	-9.65975541520988	-14.2339059358537	-14.8064134380019	-14.2705030895172	-16.9497159160344	-17.58107132224	-7.36946927671103	-10.681507066607	-18.0440432985826	-18.1242136472666	-7.4751371440805	-6.95284023749601	-18.2534966642115	-12.0993114549462	-17.4721369506869	-17.2762167407116	-18.1874074737538	-16.2705030895172	-19.0440432985826	-14.3877633933598	-15.0246779737157	-10.5420447774968	-18.8611792414328	-17.2877123795495	-8.5162493211838	-12.1430133543953	-18.2091025448531	-9.14775181000399	-11.5200575813121	-17.8784572328646	-16.4333177017963	-16.5952851814597	-19.0835716627692	-16.7940650455742	-19.2993003538247	-17.5530569460704	-13.397071135586	-10.9025574826651	-17.1660338229612	-18.1242136472666	-16.5952851814597	-14.346606068603	-13.9147602816376	-7.52177988607899	-15.6096404744368	-10.943451984564	-10.3530071793769	-17.8105531683628	-9.57170921903635	-11.953716261353	-10.0881185508654	-5.15159278520782	-17.5255762096483	-18.4206066500468	-16.1088384213797	-15.5495930907669	-12.6989078125339	-16.4721369506869	-7.25085742625208	-11.5634986927921	-8.37161795661109	-14.8828092574043	-4.63435135454161	-17.9136466613269	-12.3212819122432	-11.9394799603102
PSM6XBRM_P	-1.91944875212848	-2.95429535480117	-17.3109821588723	-5.74744482582903	-4.97582786058478	-16.0538243193752	-16.58107132224	-3.72269029441896	-11.7085322314223	-16.6387868200963	-7.80612280969815	-17.6241400441319	-16.9225797860969	-9.48779617656044	-10.3600055171266	-19.346606068603	-19.0835716627692	-17.134555591488	-18.8272319095094	-20.346606068603	-10.1258246971726	-16.8105531683628	-17.7299347081545	-18.6387868200963	-18.6685341634904	-18.4721369506869	-19.0440432985826	-19.0440432985826	-12.7716972325458	-17.0343281437494	-17.8959446595935	-13.4033098265658	-18.6387868200963	-4.50696594174749	-6.03420522640602	-18.5255762096483	-13.0735875741966	-16.005569150768	-16.7143378531035	-11.3361245847347	-6.23944349294708	-6.48039610162657	-18.3708536148497	-14.1165055521313	-6.59517359117149	-18.346606068603	-16.1139453118127	-2.81342845032165	-5.44214705952299	-19.5530569460704	-15.9047685099805	-16.9867101235166	-16.2422694087883	-7.82972417778182	-19.2993003538247	-18.6685341634904	-2.69142197377364	-16.2311288511831	-10.8188684365748	-16.1766810671607	-14.7596412149707	-15.6461663504619	-16.3831319446281	-14.8064134380019	-14.2705030895172	-16.9497159160344	-17.58107132224	-14.3908593066527	-8.96419819230806	-18.0440432985826	-18.1242136472666	-17.5392511465454	-15.9497159160344	-18.2534966642115	-13.1820343016549	-17.4721369506869	-17.2762167407116	-18.1874074737538	-16.2705030895172	-10.353762121854	-9.4105571049264	-4.73492034122484	-15.2705030895172	-18.8611792414328	-17.2877123795495	-10.9080914174937	-15.1037495447069	-18.2091025448531	-10.1781846577511	-18.1660338229612	-17.8784572328646	-7.46101136868703	-16.5952851814597	-19.0835716627692	-19.2993003538247	-19.2993003538247	-10.3647534153133	-13.6798494767182	-16.8105531683628	-13.431722682241	-14.5255762096483	-16.5952851814597	-12.6591720602867	-13.9147602816376	-13.2346010430899	-15.6096404744368	-11.057509366183	-16.9588759153199	-17.8105531683628	-18.9315685693242	-15.0416083696655	-16.7457020240128	-15.2506816486045	-17.5255762096483	-18.4206066500468	-16.1088384213797	-15.5495930907669	-15.9588759153199	-16.4721369506869	-15.3051294326269	-17.2993003538247	-12.1693526535964	-13.8828092574043	-14.9797010649973	-17.9136466613269	-14.7299347081545	-18.3708536148497
PSM6XBSE	-1.6446115481689	-7.57814602570946	-9.14693372376665	-2.61045785743209	-15.2009286134074	-8.22572022581523	-16.58107132224	-4.20941477405277	-6.7387055714259	-9.81665501475215	-16.9315685693242	-17.6241400441319	-16.9225797860969	-5.02487053375552	-8.04770341481438	-11.4433267265469	-15.0008312317613	-6.2304462468619	-18.8272319095094	-20.346606068603	-6.2985620159992	-16.8105531683628	-18.7299347081545	-18.6387868200963	-18.6685341634904	-16.134555591488	-19.0440432985826	-12.2002495382991	-16.134555591488	-17.0343281437494	-17.8959446595935	-16.7221152036952	-18.6387868200963	-16.5669961370283	-9.0971765299942	-8.93142768801544	-8.72382210244689	-16.005569150768	-16.7143378531035	-4.46426870735354	-16.5881607470264	-7.87019737666436	-18.3708536148497	-17.5120296778104	-16.0538243193752	-18.346606068603	-16.1139453118127	-16.395515669084	-17.7457020240128	-19.5530569460704	-3.22340208400825	-16.9867101235166	-11.5247258146689	-17.7616435678819	-19.2993003538247	-18.6685341634904	-14.9293161175928	-2.65278065616026	-18.1449722074334	-16.1766810671607	-14.7596412149707	-15.6461663504619	-16.3831319446281	-14.8064134380019	-14.2705030895172	-16.9497159160344	-7.30225748957951	-7.59944808071401	-6.01229553371111	-18.0440432985826	-18.1242136472666	-17.5392511465454	-15.9497159160344	-18.2534966642115	-17.5952851814597	-17.4721369506869	-17.2762167407116	-18.1874074737538	-16.2705030895172	-19.0440432985826	-14.3877633933598	-15.0246779737157	-15.2705030895172	-18.8611792414328	-17.2877123795495	-17.3346334269369	-17.6096404744368	-18.2091025448531	-16.7299347081545	-8.66935624542774	-17.8784572328646	-16.4333177017963	-16.5952851814597	-19.0835716627692	-19.2993003538247	-19.2993003538247	-13.1384530140498	-8.90913139762448	-8.23721068210272	-9.89114184672759	-10.9686725639869	-16.5952851814597	-8.84350914852673	-13.9147602816376	-13.2346010430899	-5.74286383053399	-18.3708536148497	-16.9588759153199	-12.311715421933	-13.5722582524337	-15.0416083696655	-16.7457020240128	-15.2506816486045	-17.5255762096483	-18.4206066500468	-16.1088384213797	-15.5495930907669	-15.9588759153199	-16.4721369506869	-10.807447257495	-17.2993003538247	-17.9867101235166	-14.8828092574043	-14.9797010649973	-17.9136466613269	-14.7299347081545	-18.3708536148497
PSM6XBSE_P	-1.46551521596701	-6.04433843240463	-7.68643185653362	-3.09593014750922	-15.2009286134074	-6.51133198916126	-16.58107132224	-3.43262745248655	-8.04800884406097	-8.8951201838833	-16.9315685693242	-17.6241400441319	-16.9225797860969	-6.39214315574334	-9.53914380715763	-11.7323870205602	-16.5392511465454	-7.08486371622011	-18.8272319095094	-20.346606068603	-7.34294761827981	-16.8105531683628	-18.7299347081545	-18.6387868200963	-18.6685341634904	-11.2563171832739	-19.0440432985826	-11.8660177983692	-16.134555591488	-17.0343281437494	-17.8959446595935	-13.2993003538247	-18.6387868200963	-16.5669961370283	-6.93650810229146	-8.04134229846861	-10.4383135342035	-16.005569150768	-11.6926861954836	-4.77726862636929	-16.5881607470264	-5.58353897471367	-18.3708536148497	-17.5120296778104	-16.0538243193752	-18.346606068603	-16.1139453118127	-16.395515669084	-17.7457020240128	-19.5530569460704	-4.06416915955406	-16.9867101235166	-7.05872057603523	-17.7616435678819	-19.2993003538247	-18.6685341634904	-14.9293161175928	-3.14158542575119	-18.1449722074334	-16.1766810671607	-14.7596412149707	-15.6461663504619	-16.3831319446281	-14.8064134380019	-14.2705030895172	-16.9497159160344	-7.94633143895078	-4.88455545444386	-7.27235308457029	-18.0440432985826	-18.1242136472666	-17.5392511465454	-15.9497159160344	-18.2534966642115	-17.5952851814597	-17.4721369506869	-17.2762167407116	-18.1874074737538	-16.2705030895172	-7.91093580766647	-14.3877633933598	-7.24850817076413	-15.2705030895172	-18.8611792414328	-17.2877123795495	-14.4525967642912	-17.6096404744368	-18.2091025448531	-16.7299347081545	-9.85341776158952	-17.8784572328646	-16.4333177017963	-16.5952851814597	-19.0835716627692	-19.2993003538247	-19.2993003538247	-12.7909943916143	-9.77409530892812	-8.24340569890376	-11.3678002908721	-11.700347388613	-16.5952851814597	-8.91671118800778	-13.9147602816376	-13.2346010430899	-4.40249495065115	-17.3708536148497	-16.9588759153199	-17.8105531683628	-12.1614002492207	-15.0416083696655	-16.7457020240128	-15.2506816486045	-17.5255762096483	-18.4206066500468	-16.1088384213797	-15.5495930907669	-15.9588759153199	-16.4721369506869	-9.24874950666478	-17.2993003538247	-17.9867101235166	-14.8828092574043	-14.9797010649973	-17.9136466613269	-14.7299347081545	-18.3708536148497
